dataset,case,step,frame_index_in_file,time,source_file,x_top10mean,y_rank450mean_ascending
sorted_degree,LP1_16,319,51,51.0,step7_319_sorted_degree_TIP3_O_exp.dat,267.5617311,184.4963462
sorted_degree,LP1_16,319,52,52.0,step7_319_sorted_degree_TIP3_O_exp.dat,271.0350619,185.33385900000002
sorted_degree,LP1_16,319,53,53.0,step7_319_sorted_degree_TIP3_O_exp.dat,267.89869379999993,185.1315553
sorted_degree,LP1_16,319,54,54.0,step7_319_sorted_degree_TIP3_O_exp.dat,265.33787299999995,185.8196357
sorted_degree,LP1_16,319,55,55.0,step7_319_sorted_degree_TIP3_O_exp.dat,267.931299,185.4148071
sorted_degree,LP1_16,319,56,56.0,step7_319_sorted_degree_TIP3_O_exp.dat,267.2003867,185.05145149999998
sorted_degree,LP1_16,319,57,57.0,step7_319_sorted_degree_TIP3_O_exp.dat,268.1642484,184.9387608
sorted_degree,LP1_16,319,58,58.0,step7_319_sorted_degree_TIP3_O_exp.dat,267.51317589999996,185.7204082
sorted_degree,LP1_16,319,59,59.0,step7_319_sorted_degree_TIP3_O_exp.dat,267.1479458,185.366735
sorted_degree,LP1_16,319,60,60.0,step7_319_sorted_degree_TIP3_O_exp.dat,269.1389102,185.598925
sorted_degree,LP1_16,319,61,61.0,step7_319_sorted_degree_TIP3_O_exp.dat,268.5408297,184.36953439999996
sorted_degree,LP1_16,319,62,62.0,step7_319_sorted_degree_TIP3_O_exp.dat,270.00868320000006,184.5697733
sorted_degree,LP1_16,319,63,63.0,step7_319_sorted_degree_TIP3_O_exp.dat,270.75798100000003,184.7889379
sorted_degree,LP1_16,319,64,64.0,step7_319_sorted_degree_TIP3_O_exp.dat,269.29324410000004,185.2921977
sorted_degree,LP1_16,319,65,65.0,step7_319_sorted_degree_TIP3_O_exp.dat,269.418687,185.13353089999998
sorted_degree,LP1_16,319,66,66.0,step7_319_sorted_degree_TIP3_O_exp.dat,268.0833501000001,184.6619256
sorted_degree,LP1_16,319,67,67.0,step7_319_sorted_degree_TIP3_O_exp.dat,269.0227145,185.6393237
sorted_degree,LP1_16,319,68,68.0,step7_319_sorted_degree_TIP3_O_exp.dat,267.7943951,184.4433889
sorted_degree,LP1_16,319,69,69.0,step7_319_sorted_degree_TIP3_O_exp.dat,263.8858666,184.20447280000002
sorted_degree,LP1_16,319,70,70.0,step7_319_sorted_degree_TIP3_O_exp.dat,264.9763473,184.20732930000003
sorted_degree,LP1_16,319,71,71.0,step7_319_sorted_degree_TIP3_O_exp.dat,264.1334081,184.7228576
sorted_degree,LP1_16,319,72,72.0,step7_319_sorted_degree_TIP3_O_exp.dat,267.20215,182.88736219999998
sorted_degree,LP1_16,319,73,73.0,step7_319_sorted_degree_TIP3_O_exp.dat,268.9703492,184.6184352
sorted_degree,LP1_16,319,74,74.0,step7_319_sorted_degree_TIP3_O_exp.dat,264.5916742,184.4714546
sorted_degree,LP1_16,319,75,75.0,step7_319_sorted_degree_TIP3_O_exp.dat,268.3165078,184.1219895
sorted_degree,LP1_16,319,76,76.0,step7_319_sorted_degree_TIP3_O_exp.dat,269.83844279999994,185.1077793
sorted_degree,LP1_16,319,77,77.0,step7_319_sorted_degree_TIP3_O_exp.dat,268.60139060000006,184.20416070000002
sorted_degree,LP1_16,319,78,78.0,step7_319_sorted_degree_TIP3_O_exp.dat,264.8003966,183.91612179999998
sorted_degree,LP1_16,319,79,79.0,step7_319_sorted_degree_TIP3_O_exp.dat,267.53487,184.72915629999997
sorted_degree,LP1_16,319,80,80.0,step7_319_sorted_degree_TIP3_O_exp.dat,267.9248736,184.0659495
sorted_degree,LP1_16,319,81,81.0,step7_319_sorted_degree_TIP3_O_exp.dat,268.69909629999995,183.9193721
sorted_degree,LP1_16,319,82,82.0,step7_319_sorted_degree_TIP3_O_exp.dat,265.4752584,184.31029220000002
sorted_degree,LP1_16,319,83,83.0,step7_319_sorted_degree_TIP3_O_exp.dat,267.468763,184.2912469
sorted_degree,LP1_16,319,84,84.0,step7_319_sorted_degree_TIP3_O_exp.dat,267.1467973,183.38029550000002
sorted_degree,LP1_16,319,85,85.0,step7_319_sorted_degree_TIP3_O_exp.dat,267.8082177,184.6468747
sorted_degree,LP1_16,319,86,86.0,step7_319_sorted_degree_TIP3_O_exp.dat,266.94536159999996,184.4280551
sorted_degree,LP1_16,319,87,87.0,step7_319_sorted_degree_TIP3_O_exp.dat,266.77730060000005,183.95990549999996
sorted_degree,LP1_16,319,88,88.0,step7_319_sorted_degree_TIP3_O_exp.dat,265.9058389,184.4845939
sorted_degree,LP1_16,319,89,89.0,step7_319_sorted_degree_TIP3_O_exp.dat,267.00975430000005,183.7892614
sorted_degree,LP1_16,319,90,90.0,step7_319_sorted_degree_TIP3_O_exp.dat,264.8377471,185.0663217
sorted_degree,LP1_16,319,91,91.0,step7_319_sorted_degree_TIP3_O_exp.dat,267.2939586,183.8448451
sorted_degree,LP1_16,319,92,92.0,step7_319_sorted_degree_TIP3_O_exp.dat,265.9602551,186.2306693
sorted_degree,LP1_16,319,93,93.0,step7_319_sorted_degree_TIP3_O_exp.dat,268.5795182,185.481306
sorted_degree,LP1_16,319,94,94.0,step7_319_sorted_degree_TIP3_O_exp.dat,266.0192169,185.24608099999998
sorted_degree,LP1_16,319,95,95.0,step7_319_sorted_degree_TIP3_O_exp.dat,267.4065448,185.5204347
sorted_degree,LP1_16,319,96,96.0,step7_319_sorted_degree_TIP3_O_exp.dat,270.60757,186.0148271
sorted_degree,LP1_16,319,97,97.0,step7_319_sorted_degree_TIP3_O_exp.dat,266.2264197,184.92045339999999
sorted_degree,LP1_16,319,98,98.0,step7_319_sorted_degree_TIP3_O_exp.dat,268.21400389999997,184.92789839999998
sorted_degree,LP1_16,319,99,99.0,step7_319_sorted_degree_TIP3_O_exp.dat,268.05741850000004,186.1485128
sorted_degree,LP1_16,320,0,0.0,step7_320_sorted_degree_TIP3_O_exp.dat,266.3786486,184.45378499999998
sorted_degree,LP1_16,320,1,1.0,step7_320_sorted_degree_TIP3_O_exp.dat,268.008655,184.53409100000002
sorted_degree,LP1_16,320,2,2.0,step7_320_sorted_degree_TIP3_O_exp.dat,265.54784709999996,184.74842589999997
sorted_degree,LP1_16,320,3,3.0,step7_320_sorted_degree_TIP3_O_exp.dat,265.3845747,183.51221170000002
sorted_degree,LP1_16,320,4,4.0,step7_320_sorted_degree_TIP3_O_exp.dat,267.3745199,184.8359469
sorted_degree,LP1_16,320,5,5.0,step7_320_sorted_degree_TIP3_O_exp.dat,267.06473280000006,184.61994159999998
sorted_degree,LP1_16,320,6,6.0,step7_320_sorted_degree_TIP3_O_exp.dat,268.23335340000006,185.1942912
sorted_degree,LP1_16,320,7,7.0,step7_320_sorted_degree_TIP3_O_exp.dat,266.4460029,184.74161750000002
sorted_degree,LP1_16,320,8,8.0,step7_320_sorted_degree_TIP3_O_exp.dat,264.90913229999995,183.5399281
sorted_degree,LP1_16,320,9,9.0,step7_320_sorted_degree_TIP3_O_exp.dat,263.70837960000006,182.42236759999997
sorted_degree,LP1_16,320,10,10.0,step7_320_sorted_degree_TIP3_O_exp.dat,266.72015479999993,185.0931369
sorted_degree,LP1_16,320,11,11.0,step7_320_sorted_degree_TIP3_O_exp.dat,264.36009649999994,184.23299630000002
sorted_degree,LP1_16,320,12,12.0,step7_320_sorted_degree_TIP3_O_exp.dat,268.19052359999995,186.01723550000003
sorted_degree,LP1_16,320,13,13.0,step7_320_sorted_degree_TIP3_O_exp.dat,265.5418142,184.9872904
sorted_degree,LP1_16,320,14,14.0,step7_320_sorted_degree_TIP3_O_exp.dat,265.97467770000003,185.1258774
sorted_degree,LP1_16,320,15,15.0,step7_320_sorted_degree_TIP3_O_exp.dat,265.7128849,185.1925522
sorted_degree,LP1_16,320,16,16.0,step7_320_sorted_degree_TIP3_O_exp.dat,267.3967353,184.8213507
sorted_degree,LP1_16,320,17,17.0,step7_320_sorted_degree_TIP3_O_exp.dat,265.31724569999994,184.6669386
sorted_degree,LP1_16,320,18,18.0,step7_320_sorted_degree_TIP3_O_exp.dat,265.5690187,185.3175351
sorted_degree,LP1_16,320,19,19.0,step7_320_sorted_degree_TIP3_O_exp.dat,263.70769550000006,184.2883936
sorted_degree,LP1_16,320,20,20.0,step7_320_sorted_degree_TIP3_O_exp.dat,261.333125,184.1429839
sorted_degree,LP1_16,320,21,21.0,step7_320_sorted_degree_TIP3_O_exp.dat,262.96267600000004,184.6782973
sorted_degree,LP1_16,320,22,22.0,step7_320_sorted_degree_TIP3_O_exp.dat,264.7898322,185.867494
sorted_degree,LP1_16,320,23,23.0,step7_320_sorted_degree_TIP3_O_exp.dat,264.3026661,184.2915742
sorted_degree,LP1_16,320,24,24.0,step7_320_sorted_degree_TIP3_O_exp.dat,266.3085443,185.48765569999998
sorted_degree,LP1_16,320,25,25.0,step7_320_sorted_degree_TIP3_O_exp.dat,263.93186669999994,184.4970733
sorted_degree,LP1_16,320,26,26.0,step7_320_sorted_degree_TIP3_O_exp.dat,265.8773897,184.8660841
sorted_degree,LP1_16,320,27,27.0,step7_320_sorted_degree_TIP3_O_exp.dat,268.10444939999996,186.32147679999997
sorted_degree,LP1_16,320,28,28.0,step7_320_sorted_degree_TIP3_O_exp.dat,266.7835203,186.01425870000003
sorted_degree,LP1_16,320,29,29.0,step7_320_sorted_degree_TIP3_O_exp.dat,267.2670695,185.2217065
sorted_degree,LP1_16,320,30,30.0,step7_320_sorted_degree_TIP3_O_exp.dat,265.1292052,185.72551049999998
sorted_degree,LP1_16,320,31,31.0,step7_320_sorted_degree_TIP3_O_exp.dat,266.39056780000004,184.7335036
sorted_degree,LP1_16,320,32,32.0,step7_320_sorted_degree_TIP3_O_exp.dat,268.4910031999999,185.42010639999998
sorted_degree,LP1_16,320,33,33.0,step7_320_sorted_degree_TIP3_O_exp.dat,266.19286990000006,185.4417314
sorted_degree,LP1_16,320,34,34.0,step7_320_sorted_degree_TIP3_O_exp.dat,270.9255322,186.1594132
sorted_degree,LP1_16,320,35,35.0,step7_320_sorted_degree_TIP3_O_exp.dat,267.80753999999996,184.9381826
sorted_degree,LP1_16,320,36,36.0,step7_320_sorted_degree_TIP3_O_exp.dat,266.54744760000005,186.02601570000002
sorted_degree,LP1_16,320,37,37.0,step7_320_sorted_degree_TIP3_O_exp.dat,265.44494339999994,185.6030768
sorted_degree,LP1_16,320,38,38.0,step7_320_sorted_degree_TIP3_O_exp.dat,265.1442706,184.1500784
sorted_degree,LP1_16,320,39,39.0,step7_320_sorted_degree_TIP3_O_exp.dat,265.11913590000006,184.6766862
sorted_degree,LP1_16,320,40,40.0,step7_320_sorted_degree_TIP3_O_exp.dat,264.11044060000006,184.3653738
sorted_degree,LP1_16,320,41,41.0,step7_320_sorted_degree_TIP3_O_exp.dat,266.9497345000001,184.5729051
sorted_degree,LP1_16,320,42,42.0,step7_320_sorted_degree_TIP3_O_exp.dat,269.4040096,184.74202209999999
sorted_degree,LP1_16,320,43,43.0,step7_320_sorted_degree_TIP3_O_exp.dat,268.3847326,186.14228999999997
sorted_degree,LP1_16,320,44,44.0,step7_320_sorted_degree_TIP3_O_exp.dat,267.21124299999997,185.0703421
sorted_degree,LP1_16,320,45,45.0,step7_320_sorted_degree_TIP3_O_exp.dat,269.4334126,184.811922
sorted_degree,LP1_16,320,46,46.0,step7_320_sorted_degree_TIP3_O_exp.dat,265.39604149999997,183.8593155
sorted_degree,LP1_16,320,47,47.0,step7_320_sorted_degree_TIP3_O_exp.dat,270.26493439999996,184.99728439999998
sorted_degree,LP1_16,320,48,48.0,step7_320_sorted_degree_TIP3_O_exp.dat,267.62610010000003,185.10398820000003
sorted_degree,LP1_16,320,49,49.0,step7_320_sorted_degree_TIP3_O_exp.dat,268.3187285,185.43866350000002
sorted_degree,LP1_16,320,50,50.0,step7_320_sorted_degree_TIP3_O_exp.dat,267.6536516,184.5264391
sorted_degree,LP1_16,320,51,51.0,step7_320_sorted_degree_TIP3_O_exp.dat,267.2201477,185.0202729
sorted_degree,LP1_16,320,52,52.0,step7_320_sorted_degree_TIP3_O_exp.dat,266.32054550000004,185.0100496
sorted_degree,LP1_16,320,53,53.0,step7_320_sorted_degree_TIP3_O_exp.dat,267.96053309999996,184.51808019999999
sorted_degree,LP1_16,320,54,54.0,step7_320_sorted_degree_TIP3_O_exp.dat,267.6284762,185.3769796
sorted_degree,LP1_16,320,55,55.0,step7_320_sorted_degree_TIP3_O_exp.dat,266.48567199999997,185.0769838
sorted_degree,LP1_16,320,56,56.0,step7_320_sorted_degree_TIP3_O_exp.dat,264.1874125,184.1769273
sorted_degree,LP1_16,320,57,57.0,step7_320_sorted_degree_TIP3_O_exp.dat,266.8747886,184.9477408
sorted_degree,LP1_16,320,58,58.0,step7_320_sorted_degree_TIP3_O_exp.dat,266.7540781,186.53787269999998
sorted_degree,LP1_16,320,59,59.0,step7_320_sorted_degree_TIP3_O_exp.dat,266.0575382,184.3489811
sorted_degree,LP1_16,320,60,60.0,step7_320_sorted_degree_TIP3_O_exp.dat,266.9163386,184.3131413
sorted_degree,LP1_16,320,61,61.0,step7_320_sorted_degree_TIP3_O_exp.dat,268.2414684,186.1256662
sorted_degree,LP1_16,320,62,62.0,step7_320_sorted_degree_TIP3_O_exp.dat,267.3353704,185.1742671
sorted_degree,LP1_16,320,63,63.0,step7_320_sorted_degree_TIP3_O_exp.dat,263.976415,184.7767937
sorted_degree,LP1_16,320,64,64.0,step7_320_sorted_degree_TIP3_O_exp.dat,268.8029743999999,186.9613929
sorted_degree,LP1_16,320,65,65.0,step7_320_sorted_degree_TIP3_O_exp.dat,268.13105340000004,185.66020939999999
sorted_degree,LP1_16,320,66,66.0,step7_320_sorted_degree_TIP3_O_exp.dat,267.66602720000003,186.1212751
sorted_degree,LP1_16,320,67,67.0,step7_320_sorted_degree_TIP3_O_exp.dat,267.1244564,185.9184047
sorted_degree,LP1_16,320,68,68.0,step7_320_sorted_degree_TIP3_O_exp.dat,264.80442669999996,185.76413580000002
sorted_degree,LP1_16,320,69,69.0,step7_320_sorted_degree_TIP3_O_exp.dat,270.02458210000003,187.8875236
sorted_degree,LP1_16,320,70,70.0,step7_320_sorted_degree_TIP3_O_exp.dat,268.59029630000003,186.695066
sorted_degree,LP1_16,320,71,71.0,step7_320_sorted_degree_TIP3_O_exp.dat,269.38444730000003,186.07613680000003
sorted_degree,LP1_16,320,72,72.0,step7_320_sorted_degree_TIP3_O_exp.dat,271.00036289999997,187.33401329999998
sorted_degree,LP1_16,320,73,73.0,step7_320_sorted_degree_TIP3_O_exp.dat,267.489509,186.0880647
sorted_degree,LP1_16,320,74,74.0,step7_320_sorted_degree_TIP3_O_exp.dat,267.0402657,185.3970913
sorted_degree,LP1_16,320,75,75.0,step7_320_sorted_degree_TIP3_O_exp.dat,267.61827179999995,185.3990754
sorted_degree,LP1_16,320,76,76.0,step7_320_sorted_degree_TIP3_O_exp.dat,269.0154407,184.7453932
sorted_degree,LP1_16,320,77,77.0,step7_320_sorted_degree_TIP3_O_exp.dat,269.009146,184.53314269999996
sorted_degree,LP1_16,320,78,78.0,step7_320_sorted_degree_TIP3_O_exp.dat,269.3381332,185.6118928
sorted_degree,LP1_16,320,79,79.0,step7_320_sorted_degree_TIP3_O_exp.dat,269.606198,185.2380574
sorted_degree,LP1_16,320,80,80.0,step7_320_sorted_degree_TIP3_O_exp.dat,265.6528052,185.27625400000002
sorted_degree,LP1_16,320,81,81.0,step7_320_sorted_degree_TIP3_O_exp.dat,265.2543703,184.67206390000004
sorted_degree,LP1_16,320,82,82.0,step7_320_sorted_degree_TIP3_O_exp.dat,267.8830164,186.3042905
sorted_degree,LP1_16,320,83,83.0,step7_320_sorted_degree_TIP3_O_exp.dat,268.3836398,184.71290679999998
sorted_degree,LP1_16,320,84,84.0,step7_320_sorted_degree_TIP3_O_exp.dat,268.48667820000003,185.63374690000003
sorted_degree,LP1_16,320,85,85.0,step7_320_sorted_degree_TIP3_O_exp.dat,267.7500355,185.78525960000002
sorted_degree,LP1_16,320,86,86.0,step7_320_sorted_degree_TIP3_O_exp.dat,265.1633961,184.69873330000001
sorted_degree,LP1_16,320,87,87.0,step7_320_sorted_degree_TIP3_O_exp.dat,265.5545772,186.4603873
sorted_degree,LP1_16,320,88,88.0,step7_320_sorted_degree_TIP3_O_exp.dat,266.4768457,185.9085554
sorted_degree,LP1_16,320,89,89.0,step7_320_sorted_degree_TIP3_O_exp.dat,265.65492589999997,186.1796334
sorted_degree,LP1_16,320,90,90.0,step7_320_sorted_degree_TIP3_O_exp.dat,264.680029,184.43149820000002
sorted_degree,LP1_16,320,91,91.0,step7_320_sorted_degree_TIP3_O_exp.dat,264.02184170000004,185.51996
sorted_degree,LP1_16,320,92,92.0,step7_320_sorted_degree_TIP3_O_exp.dat,263.8180066,183.9269616
sorted_degree,LP1_16,320,93,93.0,step7_320_sorted_degree_TIP3_O_exp.dat,262.6940588,183.24461119999998
sorted_degree,LP1_16,320,94,94.0,step7_320_sorted_degree_TIP3_O_exp.dat,265.3432788,183.1640773
sorted_degree,LP1_16,320,95,95.0,step7_320_sorted_degree_TIP3_O_exp.dat,264.9824951,185.381673
sorted_degree,LP1_16,320,96,96.0,step7_320_sorted_degree_TIP3_O_exp.dat,263.79624640000003,183.88210859999998
sorted_degree,LP1_16,320,97,97.0,step7_320_sorted_degree_TIP3_O_exp.dat,264.9593322,184.8203064
sorted_degree,LP1_16,320,98,98.0,step7_320_sorted_degree_TIP3_O_exp.dat,262.45031389999997,184.2301577
sorted_degree,LP1_16,320,99,99.0,step7_320_sorted_degree_TIP3_O_exp.dat,261.47659899999996,183.912843
sorted_degree,LP1_16,321,0,0.0,step7_321_sorted_degree_TIP3_O_exp.dat,263.59354540000004,184.57758289999998
sorted_degree,LP1_16,321,1,1.0,step7_321_sorted_degree_TIP3_O_exp.dat,261.1088424,184.12361109999998
sorted_degree,LP1_16,321,2,2.0,step7_321_sorted_degree_TIP3_O_exp.dat,261.8049909,183.18535500000002
sorted_degree,LP1_16,321,3,3.0,step7_321_sorted_degree_TIP3_O_exp.dat,261.0879424000001,184.14669069999997
sorted_degree,LP1_16,321,4,4.0,step7_321_sorted_degree_TIP3_O_exp.dat,262.2982609,184.5137711
sorted_degree,LP1_16,321,5,5.0,step7_321_sorted_degree_TIP3_O_exp.dat,264.2899311,184.97912309999998
sorted_degree,LP1_16,321,6,6.0,step7_321_sorted_degree_TIP3_O_exp.dat,262.675525,184.56912649999998
sorted_degree,LP1_16,321,7,7.0,step7_321_sorted_degree_TIP3_O_exp.dat,265.7229557,184.9361931
sorted_degree,LP1_16,321,8,8.0,step7_321_sorted_degree_TIP3_O_exp.dat,262.4601633,184.1000522
sorted_degree,LP1_16,321,9,9.0,step7_321_sorted_degree_TIP3_O_exp.dat,263.3372094,185.29979780000002
sorted_degree,LP1_16,321,10,10.0,step7_321_sorted_degree_TIP3_O_exp.dat,267.2930371,185.45746219999998
sorted_degree,LP1_16,321,11,11.0,step7_321_sorted_degree_TIP3_O_exp.dat,264.0862554000001,185.2669324
sorted_degree,LP1_16,321,12,12.0,step7_321_sorted_degree_TIP3_O_exp.dat,261.75602189999995,184.3629318
sorted_degree,LP1_16,321,13,13.0,step7_321_sorted_degree_TIP3_O_exp.dat,262.6591364,184.74163190000002
sorted_degree,LP1_16,321,14,14.0,step7_321_sorted_degree_TIP3_O_exp.dat,263.45484189999996,186.5291463
sorted_degree,LP1_16,321,15,15.0,step7_321_sorted_degree_TIP3_O_exp.dat,264.264219,185.9470096
sorted_degree,LP1_16,321,16,16.0,step7_321_sorted_degree_TIP3_O_exp.dat,264.6490294,185.0541986
sorted_degree,LP1_16,321,17,17.0,step7_321_sorted_degree_TIP3_O_exp.dat,264.5110965,184.69229710000002
sorted_degree,LP1_16,321,18,18.0,step7_321_sorted_degree_TIP3_O_exp.dat,265.9997942,187.7152293
sorted_degree,LP1_16,321,19,19.0,step7_321_sorted_degree_TIP3_O_exp.dat,263.97648510000005,185.0016243
sorted_degree,LP1_16,321,20,20.0,step7_321_sorted_degree_TIP3_O_exp.dat,261.0958652,184.0816665
sorted_degree,LP1_16,321,21,21.0,step7_321_sorted_degree_TIP3_O_exp.dat,264.7732228,186.4166204
sorted_degree,LP1_16,321,22,22.0,step7_321_sorted_degree_TIP3_O_exp.dat,262.3016506,184.0152258
sorted_degree,LP1_16,321,23,23.0,step7_321_sorted_degree_TIP3_O_exp.dat,262.1008924,184.37167029999998
sorted_degree,LP1_16,321,24,24.0,step7_321_sorted_degree_TIP3_O_exp.dat,263.05775370000003,183.7858454
sorted_degree,LP1_16,321,25,25.0,step7_321_sorted_degree_TIP3_O_exp.dat,264.55010640000006,184.78598770000002
sorted_degree,LP1_16,321,26,26.0,step7_321_sorted_degree_TIP3_O_exp.dat,261.9779093,183.7172534
sorted_degree,LP1_16,321,27,27.0,step7_321_sorted_degree_TIP3_O_exp.dat,263.3853228,183.2231752
sorted_degree,LP1_16,321,28,28.0,step7_321_sorted_degree_TIP3_O_exp.dat,263.7823227,184.89044470000002
sorted_degree,LP1_16,321,29,29.0,step7_321_sorted_degree_TIP3_O_exp.dat,265.17120400000005,184.1627011
sorted_degree,LP1_16,321,30,30.0,step7_321_sorted_degree_TIP3_O_exp.dat,260.4626168,183.3063315
sorted_degree,LP1_16,321,31,31.0,step7_321_sorted_degree_TIP3_O_exp.dat,263.7048211,185.0921626
sorted_degree,LP1_16,321,32,32.0,step7_321_sorted_degree_TIP3_O_exp.dat,264.0923924,184.0778319
sorted_degree,LP1_16,321,33,33.0,step7_321_sorted_degree_TIP3_O_exp.dat,263.13742909999996,183.7093818
sorted_degree,LP1_16,321,34,34.0,step7_321_sorted_degree_TIP3_O_exp.dat,265.30582599999997,184.3034431
sorted_degree,LP1_16,321,35,35.0,step7_321_sorted_degree_TIP3_O_exp.dat,261.27235570000005,183.71425240000002
sorted_degree,LP1_16,321,36,36.0,step7_321_sorted_degree_TIP3_O_exp.dat,260.5414827,183.33006569999998
sorted_degree,LP1_16,321,37,37.0,step7_321_sorted_degree_TIP3_O_exp.dat,263.82761689999995,184.38890099999998
sorted_degree,LP1_16,321,38,38.0,step7_321_sorted_degree_TIP3_O_exp.dat,263.2126503,183.1697466
sorted_degree,LP1_16,321,39,39.0,step7_321_sorted_degree_TIP3_O_exp.dat,261.2792586,184.3439761
sorted_degree,LP1_16,321,40,40.0,step7_321_sorted_degree_TIP3_O_exp.dat,263.49078309999993,185.83125579999998
sorted_degree,LP1_16,321,41,41.0,step7_321_sorted_degree_TIP3_O_exp.dat,262.17304959999996,184.16700659999998
sorted_degree,LP1_16,321,42,42.0,step7_321_sorted_degree_TIP3_O_exp.dat,263.7641887,185.1691332
sorted_degree,LP1_16,321,43,43.0,step7_321_sorted_degree_TIP3_O_exp.dat,263.64812259999997,186.2845736
sorted_degree,LP1_16,321,44,44.0,step7_321_sorted_degree_TIP3_O_exp.dat,260.90106249999997,184.434876
sorted_degree,LP1_16,321,45,45.0,step7_321_sorted_degree_TIP3_O_exp.dat,263.96556879999997,185.0009892
sorted_degree,LP1_16,321,46,46.0,step7_321_sorted_degree_TIP3_O_exp.dat,260.6781116,184.6858244
sorted_degree,LP1_16,321,47,47.0,step7_321_sorted_degree_TIP3_O_exp.dat,262.96433349999995,185.78453380000002
sorted_degree,LP1_16,321,48,48.0,step7_321_sorted_degree_TIP3_O_exp.dat,261.9910224,183.3776641
sorted_degree,LP1_16,321,49,49.0,step7_321_sorted_degree_TIP3_O_exp.dat,261.77857670000003,185.93652290000003
sorted_degree,LP1_16,321,50,50.0,step7_321_sorted_degree_TIP3_O_exp.dat,262.7180535,184.95080910000001
sorted_degree,LP1_16,321,51,51.0,step7_321_sorted_degree_TIP3_O_exp.dat,262.42186069999997,185.21940949999998
sorted_degree,LP1_16,321,52,52.0,step7_321_sorted_degree_TIP3_O_exp.dat,262.0452772,185.12746380000002
sorted_degree,LP1_16,321,53,53.0,step7_321_sorted_degree_TIP3_O_exp.dat,264.3643669,185.99160579999997
sorted_degree,LP1_16,321,54,54.0,step7_321_sorted_degree_TIP3_O_exp.dat,263.6279509,185.0805317
sorted_degree,LP1_16,321,55,55.0,step7_321_sorted_degree_TIP3_O_exp.dat,263.6448931,185.1488047
sorted_degree,LP1_16,321,56,56.0,step7_321_sorted_degree_TIP3_O_exp.dat,263.91504769999995,185.45492240000002
sorted_degree,LP1_16,321,57,57.0,step7_321_sorted_degree_TIP3_O_exp.dat,261.4272934,184.0067128
sorted_degree,LP1_16,321,58,58.0,step7_321_sorted_degree_TIP3_O_exp.dat,265.5504103,183.3960724
sorted_degree,LP1_16,321,59,59.0,step7_321_sorted_degree_TIP3_O_exp.dat,265.6750303,184.77532720000002
sorted_degree,LP1_16,321,60,60.0,step7_321_sorted_degree_TIP3_O_exp.dat,264.78510719999997,186.32335669999998
sorted_degree,LP1_16,321,61,61.0,step7_321_sorted_degree_TIP3_O_exp.dat,267.0218515,184.10669209999998
sorted_degree,LP1_16,321,62,62.0,step7_321_sorted_degree_TIP3_O_exp.dat,267.5293945,185.2153095
sorted_degree,LP1_16,321,63,63.0,step7_321_sorted_degree_TIP3_O_exp.dat,265.9184281,184.3709867
sorted_degree,LP1_16,321,64,64.0,step7_321_sorted_degree_TIP3_O_exp.dat,268.661123,185.9045716
sorted_degree,LP1_16,321,65,65.0,step7_321_sorted_degree_TIP3_O_exp.dat,267.879529,185.5521191
sorted_degree,LP1_16,321,66,66.0,step7_321_sorted_degree_TIP3_O_exp.dat,268.40747,185.3345103
sorted_degree,LP1_16,321,67,67.0,step7_321_sorted_degree_TIP3_O_exp.dat,267.9165603,185.4757748
sorted_degree,LP1_16,321,68,68.0,step7_321_sorted_degree_TIP3_O_exp.dat,266.01555670000005,185.4373029
sorted_degree,LP1_16,321,69,69.0,step7_321_sorted_degree_TIP3_O_exp.dat,263.7179886,185.50495429999998
sorted_degree,LP1_16,321,70,70.0,step7_321_sorted_degree_TIP3_O_exp.dat,265.81211329999996,186.25144519999998
sorted_degree,LP1_16,321,71,71.0,step7_321_sorted_degree_TIP3_O_exp.dat,266.27561910000003,185.19811669999999
sorted_degree,LP1_16,321,72,72.0,step7_321_sorted_degree_TIP3_O_exp.dat,262.78791770000004,183.96677850000003
sorted_degree,LP1_16,321,73,73.0,step7_321_sorted_degree_TIP3_O_exp.dat,267.0019039,186.31919310000004
sorted_degree,LP1_16,321,74,74.0,step7_321_sorted_degree_TIP3_O_exp.dat,265.5953253,186.5215925
sorted_degree,LP1_16,321,75,75.0,step7_321_sorted_degree_TIP3_O_exp.dat,264.74677540000005,184.52795429999998
sorted_degree,LP1_16,321,76,76.0,step7_321_sorted_degree_TIP3_O_exp.dat,264.5026882000001,184.4666312
sorted_degree,LP1_16,321,77,77.0,step7_321_sorted_degree_TIP3_O_exp.dat,267.726581,185.4913734
sorted_degree,LP1_16,321,78,78.0,step7_321_sorted_degree_TIP3_O_exp.dat,265.53006589999995,186.1347078
sorted_degree,LP1_16,321,79,79.0,step7_321_sorted_degree_TIP3_O_exp.dat,265.5492543,186.0215189
sorted_degree,LP1_16,321,80,80.0,step7_321_sorted_degree_TIP3_O_exp.dat,266.4768238,185.6859566
sorted_degree,LP1_16,321,81,81.0,step7_321_sorted_degree_TIP3_O_exp.dat,263.9433849,186.2059359
sorted_degree,LP1_16,321,82,82.0,step7_321_sorted_degree_TIP3_O_exp.dat,264.45289979999995,187.11831569999998
sorted_degree,LP1_16,321,83,83.0,step7_321_sorted_degree_TIP3_O_exp.dat,265.04184860000004,183.47133420000003
sorted_degree,LP1_16,321,84,84.0,step7_321_sorted_degree_TIP3_O_exp.dat,265.6488184,185.7809315
